price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path
2664.0,31.5,35.4,Unique,male,gallery,oil,signed,0.0,3.0,other,images_thesis\2313644_1_m.jpg
363.0,15.7,7.9,Unique,female,independent,other,signed,3.0,3.0,France,images_thesis\2166184_1_m.jpg
2800.0,36.0,36.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2296675_1_m.jpg
2190.0,48.0,36.0,Unique,male,gallery,other,signed,3.0,3.0,other,images_thesis\2000496_1_m.jpg
1822.0,27.6,27.6,Unique,unknown,independent,other,signed,1.0,2.0,other,images_thesis\2236109_1_m.jpg
5455.0,50.4,50.4,Unique,female,gallery,other,signed,2.0,2.0,other,images_thesis\2320860_1_m.jpg
2000.0,24.0,36.0,Unique,male,independent,acrylic,signed,4.0,6.0,United States,images_thesis\1205517_1_m.jpg
3801.0,78.0,55.0,Unique,female,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2308168_1_m.jpg
151.0,7.9,7.9,Unique,male,independent,other,signed,0.0,6.0,France,images_thesis\2326056_1_m.jpg
486.0,19.7,15.7,Unique,male,gallery,acrylic,signed,2.0,2.0,France,images_thesis\1970466_1_m.jpg
666.0,19.7,19.7,Unique,male,independent,other,signed,1.0,1.0,other,images_thesis\2247352_1_m.jpg
5250.0,31.5,23.6,Unique,male,gallery,acrylic,signed,23.0,2.0,other,images_thesis\2292679_1_m.jpg
1943.0,47.2,35.4,Unique,unknown,gallery,other,signed,11.0,9.0,France,images_thesis\109495_1_m.jpg
976.0,22.0,19.3,Unique,female,independent,other,signed,2.0,5.0,France,images_thesis\1763574_1_m.jpg
964.0,26.4,26.4,Unique,male,gallery,other,signed,1.0,2.0,other,images_thesis\2243959_1_m.jpg
1453.0,31.5,47.2,Unique,unknown,independent,acrylic,not signed,9.0,6.0,France,images_thesis\1515726_1_m.jpg
5952.0,37.4,39.4,Unique,female,gallery,other,signed,1.0,4.0,Spain,images_thesis\2254449_1_m.jpg
4196.0,22.0,28.0,Unique,male,gallery,other,signed,2.0,10.0,United States,images_thesis\1945647_1_m.jpg
600.0,15.7,15.7,Unique,male,independent,oil,signed,6.0,4.0,Ukraine,images_thesis\2283505_1_m.jpg
547.0,13.0,13.0,Unique,unknown,gallery,other,signed,8.0,11.0,France,images_thesis\165544_1_m.jpg
2600.0,47.2,31.5,Unique,female,gallery,oil,signed,3.0,3.0,Spain,images_thesis\2026038_1_m.jpg
230.0,11.8,11.8,Copy,unknown,gallery,other,signed,0.0,7.0,France,images_thesis\2288020_1_m.jpg
972.0,25.6,19.7,Unique,unknown,gallery,acrylic,signed,4.0,12.0,France,images_thesis\993081_1_m.jpg
4373.0,57.5,44.9,Unique,male,gallery,oil,signed,0.0,2.0,France,images_thesis\2314808_1_m.jpg
2611.0,39.4,31.5,Unique,unknown,gallery,oil,signed,3.0,7.0,France,images_thesis\1780752_1_m.jpg
413.0,16.5,24.8,Unique,male,gallery,oil,signed,12.0,1.0,Ukraine,images_thesis\2334751_1_m.jpg
1202.0,31.5,23.6,Unique,female,gallery,acrylic,signed,3.0,7.0,France,images_thesis\1822653_1_m.jpg
1453.0,27.6,35.4,Unique,unknown,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2286392_1_m.jpg
266.0,11.8,9.4,Unique,female,gallery,other,signed,5.0,8.0,other,images_thesis\850062_1_m.jpg
1878.0,15.0,18.1,Unique,male,gallery,oil,signed,66.0,6.0,other,images_thesis\870075_1_m.jpg
1093.0,59.1,19.7,Unique,unknown,gallery,other,signed,11.0,9.0,France,images_thesis\160471_1_m.jpg
2417.0,28.7,36.2,Unique,male,gallery,oil,signed,6.0,9.0,France,images_thesis\130456_1_m.jpg
1215.0,27.6,35.4,Unique,unknown,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2286341_1_m.jpg
5830.0,31.5,23.6,Unique,female,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2252494_1_m.jpg
3037.0,21.3,16.1,Unique,unknown,gallery,acrylic,signed,21.0,9.0,France,images_thesis\2289076_1_m.jpg
2429.0,35.4,35.4,Unique,male,gallery,oil,signed,8.0,8.0,France,images_thesis\781002_1_m.jpg
4400.0,47.2,39.4,Unique,female,gallery,other,signed,4.0,10.0,other,images_thesis\1489410_1_m.jpg
1032.0,31.5,23.6,Unique,female,independent,other,signed,1.0,3.0,France,images_thesis\2248775_1_m.jpg
848.0,28.3,28.3,Unique,male,gallery,oil,signed,2.0,9.0,Spain,images_thesis\2191682_1_m.jpg
2794.0,35.4,31.5,Unique,male,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2298379_1_m.jpg
836.0,21.7,18.1,Unique,female,independent,acrylic,signed,1.0,5.0,France,images_thesis\2178429_1_m.jpg
2186.0,35.4,27.6,Unique,female,gallery,acrylic,signed,2.0,4.0,Spain,images_thesis\2165433_1_m.jpg
5344.0,39.4,31.5,Unique,male,gallery,other,signed,3.0,11.0,France,images_thesis\837972_1_m.jpg
97.0,7.1,5.1,Unique,male,independent,oil,signed,1.0,3.0,other,images_thesis\2292489_1_m.jpg
2794.0,31.5,23.6,Unique,unknown,gallery,oil,not signed,1.0,3.0,Ukraine,images_thesis\2207456_1_m.jpg
729.0,19.7,19.7,Unique,unknown,gallery,other,signed,6.0,10.0,France,images_thesis\728907_1_m.jpg
2750.0,35.4,23.6,Unique,male,gallery,acrylic,signed,3.0,3.0,other,images_thesis\1770567_1_m.jpg
5648.0,19.7,15.7,Unique,female,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2303934_1_m.jpg
1926.0,31.5,31.5,Unique,male,gallery,other,signed,1.0,8.0,France,images_thesis\2178623_1_m.jpg
656.0,15.7,15.7,Unique,female,gallery,acrylic,signed,0.0,10.0,France,images_thesis\2326529_1_m.jpg
5813.0,55.1,27.6,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2232062_1_m.jpg
800.0,12.0,16.0,Unique,male,gallery,acrylic,signed,6.0,6.0,United States,images_thesis\511013_1_m.jpg
1032.0,31.5,31.5,Unique,unknown,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2275174_1_m.jpg
1453.0,37.4,37.4,Unique,female,gallery,acrylic,signed,4.0,8.0,other,images_thesis\1380801_1_m.jpg
1100.0,30.0,30.0,Unique,unknown,gallery,acrylic,signed,1.0,3.0,United States,images_thesis\2308541_1_m.jpg
1822.0,39.4,28.7,Unique,unknown,gallery,other,signed,7.0,9.0,France,images_thesis\532907_1_m.jpg
2495.0,51.0,59.0,Unique,female,gallery,acrylic,signed,3.0,3.0,other,images_thesis\1884684_1_m.jpg
4616.0,23.6,27.6,Unique,male,gallery,oil,signed,9.0,5.0,other,images_thesis\2167090_1_m.jpg
483.0,23.6,35.4,Unique,female,gallery,acrylic,signed,0.0,4.0,France,images_thesis\2333129_1_m.jpg
969.0,39.4,39.4,Unique,unknown,gallery,other,signed,1.0,9.0,France,images_thesis\2187683_1_m.jpg
1250.0,8.7,7.0,Unique,male,gallery,acrylic,signed,9.0,5.0,United States,images_thesis\2190439_1_m.jpg
2915.0,51.2,38.2,Unique,male,gallery,other,signed,38.0,3.0,Spain,images_thesis\2212142_1_m.jpg
900.0,21.7,11.8,Unique,unknown,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2256023_1_m.jpg
750.0,29.5,29.5,Unique,female,independent,other,signed,1.0,1.0,other,images_thesis\2304170_1_m.jpg
1457.0,13.0,15.6,Unique,male,gallery,oil,signed,92.0,6.0,other,images_thesis\2272760_1_m.jpg
3644.0,39.4,55.1,Unique,female,independent,acrylic,signed,2.0,3.0,other,images_thesis\2332492_1_m.jpg
2186.0,27.6,19.7,Unique,male,gallery,acrylic,signed,5.0,1.0,Spain,images_thesis\2178794_1_m.jpg
1000.0,36.0,24.0,Unique,male,independent,acrylic,signed,7.0,6.0,United States,images_thesis\593625_1_m.jpg
2604.0,37.8,29.1,Unique,unknown,gallery,other,not signed,7.0,3.0,Ukraine,images_thesis\1631946_1_m.jpg
436.0,8.5,12.2,Unique,male,gallery,oil,signed,1.0,1.0,Ukraine,images_thesis\2298947_1_m.jpg
4250.0,48.0,36.0,Unique,unknown,gallery,other,signed,2.0,3.0,other,images_thesis\2303338_1_m.jpg
2186.0,47.2,35.4,Unique,female,gallery,acrylic,signed,1.0,8.0,other,images_thesis\2302786_1_m.jpg
1178.0,10.2,10.2,Unique,unknown,gallery,other,signed,11.0,3.0,France,images_thesis\2332642_1_m.jpg
680.0,23.6,23.6,Unique,unknown,gallery,other,signed,2.0,1.0,Ukraine,images_thesis\2280951_1_m.jpg
583.0,11.8,11.8,Unique,male,gallery,oil,signed,1.0,6.0,other,images_thesis\2283981_1_m.jpg
727.0,10.2,9.6,Unique,female,gallery,other,signed,2.0,10.0,other,images_thesis\2180880_1_m.jpg
4858.0,59.1,59.1,Unique,female,gallery,other,signed,5.0,8.0,France,images_thesis\2228946_1_m.jpg
848.0,27.6,19.7,Unique,male,gallery,acrylic,signed,8.0,9.0,France,images_thesis\2293773_1_m.jpg
1822.0,21.7,21.7,Unique,male,gallery,other,signed,35.0,3.0,Spain,images_thesis\2213758_1_m.jpg
1215.0,15.4,11.8,Unique,male,gallery,other,signed,34.0,9.0,France,images_thesis\2171554_1_m.jpg
1215.0,8.0,12.0,Unique,unknown,gallery,other,signed,4.0,4.0,United States,images_thesis\1308168_1_m.jpg
1458.0,39.4,39.4,Unique,unknown,gallery,acrylic,signed,8.0,9.0,France,images_thesis\212506_1_m.jpg
666.0,19.7,19.7,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2247988_1_m.jpg
2786.0,27.6,27.6,Unique,male,gallery,oil,signed,1.0,9.0,France,images_thesis\2191657_1_m.jpg
1822.0,23.6,19.7,Unique,female,independent,other,signed,3.0,1.0,other,images_thesis\2172598_1_m.jpg
2298.0,18.1,21.3,Unique,male,gallery,oil,signed,72.0,6.0,other,images_thesis\1253253_1_m.jpg
1000.0,19.7,21.7,Unique,male,independent,oil,signed,0.0,4.0,Ukraine,images_thesis\2315658_1_m.jpg
1199.0,19.7,23.6,Unique,male,independent,other,signed,3.0,4.0,Ukraine,images_thesis\2272634_1_m.jpg
5466.0,57.5,44.9,Unique,unknown,gallery,oil,signed,12.0,12.0,France,images_thesis\35274_1_m.jpg
474.0,2.6,6.1,Unique,unknown,gallery,other,signed,3.0,4.0,France,images_thesis\1331355_1_m.jpg
3037.0,57.5,39.4,Unique,unknown,independent,other,signed,5.0,4.0,other,images_thesis\982104_1_m.jpg
2672.0,35.4,39.4,Unique,female,independent,acrylic,signed,0.0,4.0,Spain,images_thesis\2328259_1_m.jpg
1020.0,31.5,23.6,Unique,unknown,gallery,acrylic,signed,0.0,8.0,France,images_thesis\2326425_1_m.jpg
969.0,27.6,19.7,Unique,male,independent,other,signed,2.0,1.0,France,images_thesis\2294196_1_m.jpg
600.0,30.0,24.0,Unique,female,gallery,other,signed,2.0,7.0,United States,images_thesis\2146599_1_m.jpg
249.0,10.2,15.0,Unique,male,gallery,oil,signed,8.0,1.0,Ukraine,images_thesis\2334696_1_m.jpg
3158.0,39.4,39.4,Unique,female,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2319291_1_m.jpg
2000.0,41.3,39.3,Unique,male,gallery,acrylic,signed,1.0,3.0,Spain,images_thesis\2306267_1_m.jpg
1938.0,31.5,39.4,Unique,female,independent,other,signed,1.0,1.0,other,images_thesis\2266224_1_m.jpg
624.0,23.6,33.1,Unique,unknown,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2275170_1_m.jpg
2967.0,33.5,48.8,Unique,male,gallery,acrylic,signed,4.0,8.0,other,images_thesis\1063617_1_m.jpg
801.0,35.4,35.4,Unique,female,gallery,acrylic,signed,3.0,3.0,other,images_thesis\1818849_1_m.jpg
4858.0,47.2,47.2,Unique,female,gallery,other,signed,1.0,4.0,Spain,images_thesis\2247109_1_m.jpg
2126.0,23.6,27.6,Unique,female,independent,oil,signed,7.0,3.0,other,images_thesis\2204763_1_m.jpg
2250.0,32.0,28.0,Unique,female,gallery,other,signed,1.0,3.0,other,images_thesis\2311545_1_m.jpg
547.0,27.6,19.7,Unique,male,independent,acrylic,signed,1.0,4.0,other,images_thesis\2269801_1_m.jpg
3149.0,35.0,45.7,Unique,male,gallery,oil,signed,0.0,9.0,Spain,images_thesis\2323130_1_m.jpg
727.0,19.7,7.9,Unique,unknown,gallery,acrylic,signed,2.0,11.0,France,images_thesis\2118612_1_m.jpg
2065.0,31.5,31.5,Unique,female,independent,other,signed,1.0,7.0,France,images_thesis\2321031_1_m.jpg
3037.0,39.4,39.4,Unique,unknown,gallery,other,signed,1.0,5.0,France,images_thesis\2175792_1_m.jpg
2308.0,47.2,47.2,Unique,unknown,gallery,other,signed,0.0,7.0,other,images_thesis\2317168_1_m.jpg
935.0,18.1,24.0,Unique,male,gallery,acrylic,signed,3.0,9.0,France,images_thesis\2131558_1_m.jpg
298.0,12.2,12.2,Unique,female,independent,other,signed,1.0,5.0,France,images_thesis\898566_1_m.jpg
339.0,7.9,7.9,Unique,female,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2270999_1_m.jpg
3522.0,45.7,35.0,Unique,female,independent,other,signed,0.0,4.0,France,images_thesis\2318697_1_m.jpg
668.0,9.8,9.8,Copy,unknown,gallery,other,signed,1.0,1.0,other,images_thesis\2313239_1_m.jpg
600.0,23.6,19.7,Unique,male,gallery,oil,signed,2.0,2.0,other,images_thesis\2316431_1_m.jpg
2371.0,39.4,31.5,Unique,female,independent,acrylic,signed,2.0,3.0,France,images_thesis\2152026_1_m.jpg
560.0,15.7,15.7,Unique,male,independent,oil,signed,6.0,4.0,Ukraine,images_thesis\1290291_1_m.jpg
425.0,18.1,21.7,Unique,unknown,gallery,acrylic,signed,9.0,8.0,France,images_thesis\2195909_1_m.jpg
900.0,16.1,12.2,Unique,male,gallery,other,signed,2.0,3.0,other,images_thesis\2155229_1_m.jpg
613.0,23.6,27.6,Unique,male,gallery,oil,signed,5.0,1.0,Ukraine,images_thesis\2291326_1_m.jpg
717.0,30.7,20.9,Unique,male,gallery,other,signed,4.0,7.0,France,images_thesis\1361121_1_m.jpg
3037.0,39.4,39.4,Unique,male,gallery,oil,signed,7.0,8.0,France,images_thesis\827604_1_m.jpg
2186.0,39.4,39.4,Unique,unknown,gallery,other,signed,7.0,5.0,France,images_thesis\796821_1_m.jpg
1190.0,31.5,23.6,Unique,unknown,independent,other,signed,0.0,1.0,France,images_thesis\2295996_1_m.jpg
2794.0,39.4,27.6,Unique,unknown,gallery,acrylic,signed,2.0,2.0,other,images_thesis\2160370_1_m.jpg
911.0,25.6,17.7,Unique,unknown,gallery,other,signed,1.0,9.0,Spain,images_thesis\2297070_1_m.jpg
3633.0,39.4,28.7,Unique,female,gallery,acrylic,signed,2.0,10.0,France,images_thesis\2118846_1_m.jpg
1421.0,24.0,28.7,Unique,unknown,gallery,oil,signed,8.0,7.0,France,images_thesis\1426983_1_m.jpg
350.0,19.7,19.7,Unique,male,gallery,oil,signed,0.0,2.0,other,images_thesis\2334642_1_m.jpg
545.0,19.7,19.7,Unique,unknown,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2192502_1_m.jpg
729.0,23.6,23.6,Unique,male,independent,oil,signed,0.0,1.0,other,images_thesis\2302917_1_m.jpg
729.0,13.0,18.9,Unique,male,gallery,other,signed,5.0,6.0,other,images_thesis\995253_1_m.jpg
848.0,23.6,19.7,Unique,male,independent,oil,signed,1.0,1.0,other,images_thesis\2228944_1_m.jpg
1336.0,17.7,39.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2293774_1_m.jpg
1696.0,39.4,27.6,Unique,male,gallery,other,signed,1.0,5.0,France,images_thesis\2310680_1_m.jpg
1211.0,25.6,35.4,Unique,male,independent,acrylic,signed,5.0,5.0,other,images_thesis\964260_1_m.jpg
680.0,23.6,23.6,Unique,female,gallery,acrylic,signed,1.0,3.0,Ukraine,images_thesis\2285232_1_m.jpg
666.0,19.7,15.7,Unique,male,independent,other,signed,1.0,1.0,other,images_thesis\2265900_1_m.jpg
271.0,17.1,22.4,Unique,male,gallery,other,not signed,5.0,2.0,other,images_thesis\2286816_1_m.jpg
5200.0,24.0,18.0,Unique,male,gallery,other,signed,2.0,4.0,United States,images_thesis\2230967_1_m.jpg
1943.0,14.2,66.9,Unique,unknown,gallery,other,signed,5.0,3.0,other,images_thesis\1418100_1_m.jpg
389.0,12.2,8.7,Unique,male,independent,other,signed,2.0,1.0,France,images_thesis\2251747_1_m.jpg
3699.0,60.0,48.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2315613_1_m.jpg
1940.0,23.0,23.0,Unique,male,gallery,other,signed,7.0,10.0,United States,images_thesis\630546_1_m.jpg
950.0,27.6,27.6,Unique,unknown,gallery,oil,signed,1.0,2.0,other,images_thesis\2202900_1_m.jpg
890.0,18.0,36.0,Unique,female,gallery,acrylic,signed,3.0,3.0,United States,images_thesis\2239277_1_m.jpg
875.0,11.8,11.8,Unique,male,gallery,oil,signed,2.0,3.0,France,images_thesis\1982013_1_m.jpg
1300.0,24.0,18.0,Unique,male,gallery,other,signed,10.0,5.0,other,images_thesis\2227677_1_m.jpg
1400.0,15.7,11.8,Unique,unknown,gallery,other,signed,4.0,10.0,other,images_thesis\1187484_1_m.jpg
1211.0,19.7,11.8,Unique,male,gallery,oil,signed,1.0,5.0,other,images_thesis\2281489_1_m.jpg
1822.0,23.6,31.5,Unique,male,gallery,other,signed,2.0,5.0,other,images_thesis\2201831_1_m.jpg
727.0,25.6,21.3,Unique,male,gallery,acrylic,not signed,15.0,5.0,France,images_thesis\1199115_1_m.jpg
750.0,27.6,19.7,Unique,unknown,gallery,oil,signed,1.0,2.0,other,images_thesis\2204397_1_m.jpg
668.0,19.7,13.9,Unique,unknown,gallery,other,signed,4.0,3.0,other,images_thesis\2231504_1_m.jpg
1116.0,10.6,15.9,Unique,male,gallery,oil,signed,54.0,6.0,other,images_thesis\2252837_1_m.jpg
607.0,13.0,9.4,Unique,male,gallery,acrylic,signed,1.0,9.0,Spain,images_thesis\2162372_1_m.jpg
727.0,19.7,7.9,Unique,unknown,gallery,acrylic,signed,3.0,11.0,France,images_thesis\1579875_1_m.jpg
547.0,11.8,11.8,Unique,unknown,gallery,other,signed,9.0,9.0,France,images_thesis\1071054_1_m.jpg
1213.0,27.6,55.1,Unique,male,independent,acrylic,signed,3.0,5.0,other,images_thesis\1659111_1_m.jpg
1550.0,31.5,31.5,Unique,unknown,gallery,acrylic,signed,0.0,8.0,France,images_thesis\2329065_1_m.jpg
1275.0,45.7,35.0,Unique,male,gallery,acrylic,signed,20.0,5.0,France,images_thesis\1098924_1_m.jpg
1574.0,15.7,19.7,Unique,unknown,gallery,other,signed,9.0,11.0,France,images_thesis\810465_1_m.jpg
3028.0,28.6,23.9,Unique,male,gallery,oil,signed,1.0,10.0,other,images_thesis\2266518_1_m.jpg
182.0,11.8,11.8,Unique,male,gallery,acrylic,signed,15.0,9.0,France,images_thesis\388664_1_m.jpg
1151.0,39.4,31.5,Unique,female,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2319732_1_m.jpg
4360.0,55.1,47.2,Unique,male,independent,acrylic,signed,1.0,2.0,Spain,images_thesis\2250660_1_m.jpg
957.0,31.9,28.0,Unique,male,independent,other,signed,6.0,1.0,other,images_thesis\2261712_1_m.jpg
624.0,23.6,33.1,Unique,unknown,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2274825_1_m.jpg
800.0,23.5,23.5,Unique,unknown,gallery,oil,signed,4.0,3.0,France,images_thesis\2258490_1_m.jpg
230.0,5.9,5.9,Unique,unknown,gallery,other,signed,1.0,8.0,other,images_thesis\2316551_1_m.jpg
2410.0,31.5,23.6,Unique,unknown,gallery,oil,signed,2.0,3.0,other,images_thesis\2068491_1_m.jpg
1943.0,35.4,23.6,Unique,male,gallery,other,signed,3.0,9.0,France,images_thesis\1654848_1_m.jpg
1458.0,39.4,55.1,Unique,male,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2206508_1_m.jpg
2180.0,8.7,5.9,Unique,male,gallery,other,not signed,3.0,4.0,Spain,images_thesis\2316128_1_m.jpg
727.0,28.7,47.6,Unique,female,independent,other,signed,2.0,4.0,Ukraine,images_thesis\1897575_1_m.jpg
2422.0,31.5,31.5,Unique,female,gallery,other,signed,3.0,7.0,France,images_thesis\2327252_1_m.jpg
1761.0,19.7,19.7,Unique,female,gallery,other,signed,7.0,6.0,France,images_thesis\1129737_1_m.jpg
2448.0,23.6,35.4,Unique,female,gallery,acrylic,signed,9.0,9.0,other,images_thesis\248623_1_m.jpg
2652.0,61.0,32.7,Unique,male,independent,acrylic,signed,1.0,3.0,other,images_thesis\2272102_1_m.jpg
2308.0,35.4,35.4,Unique,female,gallery,acrylic,signed,1.0,4.0,Spain,images_thesis\2269237_1_m.jpg
4844.0,38.2,63.8,Unique,female,independent,other,signed,0.0,3.0,France,images_thesis\2287952_1_m.jpg
900.0,23.6,13.8,Unique,male,gallery,oil,signed,2.0,1.0,Ukraine,images_thesis\2206725_1_m.jpg
2543.0,28.6,35.8,Unique,unknown,gallery,acrylic,not signed,1.0,4.0,Spain,images_thesis\2309702_1_m.jpg
5952.0,39.4,31.9,Unique,male,gallery,oil,signed,31.0,1.0,France,images_thesis\2264552_1_m.jpg
4555.0,39.4,39.4,Unique,male,gallery,oil,signed,8.0,9.0,France,images_thesis\2157044_1_m.jpg
836.0,13.8,17.7,Unique,male,gallery,oil,signed,1.0,3.0,Ukraine,images_thesis\2222071_1_m.jpg
1314.0,31.5,23.6,Unique,female,gallery,acrylic,signed,3.0,1.0,United States,images_thesis\2266452_1_m.jpg
3028.0,25.6,36.2,Unique,male,gallery,acrylic,signed,2.0,9.0,France,images_thesis\1952418_1_m.jpg
607.0,13.0,13.0,Unique,unknown,gallery,other,signed,5.0,11.0,France,images_thesis\893889_1_m.jpg
2004.0,19.7,23.6,Unique,female,independent,oil,signed,5.0,3.0,other,images_thesis\2166433_1_m.jpg
2180.0,19.7,19.7,Unique,male,gallery,oil,signed,2.0,3.0,Ukraine,images_thesis\2306623_1_m.jpg
908.0,27.6,27.6,Unique,male,independent,other,signed,6.0,1.0,other,images_thesis\2263530_1_m.jpg
1865.0,31.5,23.6,Unique,female,independent,acrylic,signed,2.0,3.0,other,images_thesis\1787628_1_m.jpg
5400.0,18.0,12.0,Unique,female,gallery,other,not signed,3.0,5.0,United States,images_thesis\2155334_1_m.jpg
484.0,12.2,9.1,Unique,female,independent,other,signed,2.0,5.0,France,images_thesis\1995150_1_m.jpg
3644.0,47.2,31.5,Unique,unknown,gallery,oil,signed,15.0,3.0,France,images_thesis\2292200_1_m.jpg
729.0,27.6,39.4,Unique,male,gallery,acrylic,signed,5.0,6.0,other,images_thesis\2289597_1_m.jpg
2378.0,21.7,21.7,Unique,male,gallery,acrylic,signed,3.0,10.0,Spain,images_thesis\1729989_1_m.jpg
607.0,15.7,15.7,Unique,female,gallery,acrylic,signed,2.0,7.0,France,images_thesis\2190917_1_m.jpg
825.0,16.0,20.0,Unique,unknown,gallery,oil,signed,1.0,3.0,United States,images_thesis\2308429_1_m.jpg
4020.0,22.0,30.0,Unique,male,gallery,other,signed,5.0,10.0,United States,images_thesis\1120659_1_m.jpg
109.0,21.3,28.7,Unique,male,gallery,acrylic,signed,0.0,1.0,France,images_thesis\2323164_1_m.jpg
364.0,15.0,18.1,Unique,male,independent,other,signed,4.0,7.0,France,images_thesis\2328690_1_m.jpg
911.0,31.5,31.5,Unique,male,gallery,other,signed,0.0,10.0,France,images_thesis\2293788_1_m.jpg
474.0,20.0,15.9,Unique,male,independent,other,signed,0.0,4.0,other,images_thesis\2319388_1_m.jpg
606.0,26.0,21.7,Unique,female,gallery,oil,signed,4.0,9.0,Spain,images_thesis\2255113_1_m.jpg
3037.0,39.4,31.5,Unique,male,independent,oil,signed,2.0,5.0,other,images_thesis\2318317_1_m.jpg
2186.0,57.5,35.0,Unique,male,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2249282_1_m.jpg
3800.0,31.5,47.2,Unique,female,gallery,other,signed,3.0,6.0,other,images_thesis\2259802_1_m.jpg
1822.0,36.2,28.7,Unique,male,gallery,other,signed,25.0,3.0,Spain,images_thesis\2206150_1_m.jpg
721.0,29.5,35.4,Unique,male,gallery,oil,signed,10.0,1.0,Ukraine,images_thesis\2255344_1_m.jpg
1700.0,26.4,28.0,Unique,male,gallery,other,signed,3.0,3.0,France,images_thesis\1901457_1_m.jpg
2100.0,60.0,42.0,Unique,unknown,gallery,other,signed,1.0,3.0,other,images_thesis\2295441_1_m.jpg
1154.0,39.4,39.4,Unique,male,gallery,other,signed,2.0,9.0,France,images_thesis\2152301_1_m.jpg
848.0,15.7,15.7,Unique,unknown,gallery,acrylic,signed,4.0,11.0,France,images_thesis\1167615_1_m.jpg
1020.0,19.7,19.7,Unique,male,gallery,oil,signed,6.0,10.0,France,images_thesis\660714_1_m.jpg
1696.0,31.5,23.6,Unique,female,gallery,other,signed,6.0,3.0,other,images_thesis\2119935_1_m.jpg
1175.0,15.0,18.1,Unique,unknown,independent,oil,signed,5.0,4.0,France,images_thesis\1682064_1_m.jpg
3037.0,45.7,35.0,Unique,male,independent,other,signed,1.0,6.0,France,images_thesis\2302476_1_m.jpg
5605.0,78.7,51.2,Unique,male,gallery,other,signed,4.0,2.0,other,images_thesis\2005617_1_m.jpg
1576.0,11.8,14.0,Unique,male,gallery,oil,signed,102.0,6.0,other,images_thesis\2158587_1_m.jpg
850.0,31.5,31.5,Unique,female,gallery,other,signed,11.0,9.0,France,images_thesis\202321_1_m.jpg
1574.0,24.0,20.0,Unique,male,gallery,oil,signed,5.0,10.0,United States,images_thesis\1225896_1_m.jpg
6000.0,20.0,16.0,Unique,male,gallery,oil,signed,44.0,7.0,United States,images_thesis\291037_1_m.jpg
5952.0,24.0,16.1,Unique,unknown,gallery,other,signed,4.0,2.0,other,images_thesis\2267198_1_m.jpg
2223.0,39.4,39.4,Unique,female,independent,acrylic,signed,2.0,3.0,other,images_thesis\2148204_1_m.jpg
2065.0,20.1,20.1,Unique,male,gallery,other,signed,0.0,1.0,other,images_thesis\2309327_1_m.jpg
1032.0,29.9,22.0,Unique,male,gallery,other,signed,7.0,3.0,France,images_thesis\2135524_1_m.jpg
607.0,15.7,19.7,Unique,male,independent,other,signed,0.0,1.0,other,images_thesis\2297462_1_m.jpg
2368.0,47.2,39.4,Unique,male,independent,acrylic,signed,2.0,3.0,other,images_thesis\1932819_1_m.jpg
2200.0,37.4,28.3,Unique,male,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2214144_1_m.jpg
850.0,23.6,23.6,Unique,unknown,independent,other,signed,3.0,2.0,other,images_thesis\2135810_1_m.jpg
972.0,31.5,31.5,Unique,female,gallery,oil,signed,6.0,10.0,France,images_thesis\1174104_1_m.jpg
600.0,20.0,16.0,Unique,female,gallery,acrylic,signed,3.0,7.0,United States,images_thesis\1580061_1_m.jpg
1908.0,12.0,16.0,Unique,male,gallery,oil,signed,1.0,3.0,other,images_thesis\2308577_1_m.jpg
1090.0,30.0,60.0,Unique,male,gallery,other,signed,6.0,10.0,other,images_thesis\580053_1_m.jpg
1579.0,39.4,39.4,Unique,female,independent,acrylic,signed,5.0,5.0,other,images_thesis\1252884_1_m.jpg
1822.0,39.4,39.4,Unique,female,gallery,acrylic,signed,6.0,10.0,France,images_thesis\2311595_1_m.jpg
1800.0,31.5,26.0,Unique,unknown,gallery,other,signed,0.0,4.0,France,images_thesis\2312392_1_m.jpg
