,price_numeric,Height,Width,Uniqueness,gender_guessed,gallery,painting,is_signed,age,years_selling,location,image_path,url
145,9110.0,44.9,57.5,Unique,male,gallery,oil,signed,1.0,10.0,France,images_thesis\2182193_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2182193/les-estrans-serie
146,810.0,15.0,11.0,Unique,male,gallery,acrylic,signed,3.0,3.0,other,images_thesis\1852206_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1852206/the-rest-of-us-6
147,972.0,39.4,31.9,Unique,male,gallery,other,signed,6.0,10.0,France,images_thesis\706830_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/706830/adoption
148,729.0,14.2,14.2,Unique,male,gallery,other,signed,10.0,11.0,France,images_thesis\340912_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/340912/composition-15
149,802.0,19.7,19.7,Unique,unknown,gallery,oil,signed,5.0,10.0,France,images_thesis\1488870_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1488870/reflet-de-soleil
150,2518.0,21.7,29.9,Unique,male,gallery,other,signed,5.0,10.0,other,images_thesis\894399_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/894399/the-sense
151,3776.0,24.0,24.0,Unique,unknown,gallery,other,signed,8.0,10.0,United States,images_thesis\538402_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/538402/lumenis-43
152,626.0,33.1,23.6,Unique,unknown,gallery,other,signed,5.0,1.0,Ukraine,images_thesis\2274889_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2274889/infinite-energy-metaphysics-series
153,899.0,31.5,21.7,Unique,unknown,gallery,acrylic,signed,1.0,1.0,France,images_thesis\2214061_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2214061/stolen-dreams
154,2186.0,25.2,19.3,Unique,unknown,gallery,acrylic,signed,4.0,5.0,France,images_thesis\2138836_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2138836/sans-titre
155,1300.0,24.0,24.0,Unique,female,gallery,acrylic,signed,4.0,3.0,United States,images_thesis\2050191_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2050191/vibe-2
156,607.0,11.0,16.5,Unique,unknown,gallery,acrylic,signed,3.0,3.0,France,images_thesis\1911633_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1911633/mon-regard-korea
157,80772.0,60.2,60.2,Unique,unknown,gallery,oil,signed,7.0,3.0,other,images_thesis\2195401_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2195401/4-corners
158,3401.0,31.5,31.5,Unique,unknown,gallery,acrylic,signed,2.0,2.0,other,images_thesis\2130220_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2130220/blue-fado
159,3497.0,22.0,15.0,Unique,female,gallery,other,signed,9.0,10.0,United States,images_thesis\525872_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/525872/frames
160,1822.0,31.5,63.0,Unique,male,gallery,acrylic,signed,2.0,3.0,other,images_thesis\2333124_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2333124/phoenix-vs-dragon-3
161,3037.0,25.2,23.6,Unique,unknown,gallery,acrylic,not signed,0.0,3.0,Ukraine,images_thesis\2329799_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2329799/behind-the-mask
162,18827.0,11.0,17.9,Unique,male,gallery,other,signed,0.0,9.0,France,images_thesis\2329266_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2329266/nature-morte-vivante-avec-poire-raisons-et-citron-1
163,14575.0,28.0,20.9,Unique,male,gallery,other,signed,1.0,3.0,France,images_thesis\2327727_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2327727/marilyn-chanel-small-diamond
164,1579.0,40.0,27.6,Unique,unknown,gallery,other,signed,3.0,5.0,France,images_thesis\2327468_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2327468/new-york-city-1980-1
165,4500.0,39.4,70.9,Unique,unknown,gallery,other,signed,3.0,2.0,other,images_thesis\2327197_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2327197/last-supper
166,3887.0,39.4,39.4,Unique,male,gallery,other,signed,1.0,5.0,France,images_thesis\2326759_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2326759/le-dernier-combat
167,5344.0,51.2,38.2,Unique,unknown,gallery,other,signed,0.0,12.0,France,images_thesis\2325550_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2325550/learning-is-the-only-thing
168,6680.0,21.3,25.6,Unique,unknown,gallery,acrylic,signed,1.0,12.0,France,images_thesis\2321375_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2321375/flying-janvier-2024
169,4373.0,31.5,47.2,Unique,female,gallery,oil,signed,0.0,8.0,France,images_thesis\2319057_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2319057/au-coucher-du-soleil-at-sunset
170,3037.0,39.4,25.6,Unique,male,gallery,oil,signed,50.0,6.0,France,images_thesis\2302971_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2302971/terre
171,1215.0,18.1,15.0,Unique,unknown,gallery,oil,signed,1.0,11.0,France,images_thesis\2293072_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2293072/sans-titre-6
172,4616.0,31.5,23.6,Unique,female,gallery,acrylic,signed,2.0,9.0,other,images_thesis\2283909_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2283909/vibrant-enigma
174,4130.0,55.1,40.6,Unique,female,gallery,oil,signed,1.0,7.0,France,images_thesis\2253534_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2253534/stanley-wicklow-and-the-other
175,10324.0,26.8,20.9,Copy,unknown,gallery,other,signed,4.0,3.0,France,images_thesis\2213442_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2213442/peace-fingers-geometric
176,3644.0,39.4,39.4,Unique,unknown,gallery,acrylic,signed,3.0,2.0,other,images_thesis\2139156_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2139156/protection-sans-filtre
177,2247.0,35.4,35.4,Unique,female,independent,other,signed,3.0,2.0,France,images_thesis\2130478_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2130478/mare
178,1579.0,34.0,20.0,Unique,male,gallery,oil,signed,4.0,10.0,United States,images_thesis\1225893_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1225893/free-fall-abstract-n542
179,635.0,13.6,13.6,Unique,female,independent,other,signed,1.0,5.0,France,images_thesis\1029474_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1029474/deux-soeurs
180,33402.0,78.7,59.1,Unique,male,gallery,other,signed,38.0,10.0,other,images_thesis\923637_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/923637/trio-a-cordes-i
181,972.0,24.0,18.1,Unique,unknown,gallery,oil,signed,5.0,10.0,other,images_thesis\867723_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/867723/summer-scent
182,750.0,13.7,11.8,Unique,female,gallery,other,signed,6.0,6.0,other,images_thesis\2321729_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2321729/untitled-unique-embroidery-artwork-from-the-durero-series
183,613.0,23.6,31.5,Unique,unknown,gallery,oil,signed,5.0,1.0,Ukraine,images_thesis\2265393_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2265393/still-life-with-pears
184,704.0,31.5,31.5,Unique,male,gallery,acrylic,signed,2.0,10.0,France,images_thesis\2230705_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2230705/selo-f
185,711.0,19.7,23.6,Unique,unknown,gallery,other,signed,10.0,1.0,Ukraine,images_thesis\2274243_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2274243/summer-flowers
186,2915.0,55.1,55.1,Unique,female,gallery,oil,signed,1.0,4.0,France,images_thesis\2253892_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2253892/les-bois
187,668.0,13.8,19.7,Unique,male,gallery,oil,signed,0.0,4.0,other,images_thesis\2287218_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2287218/the-beauty-of-emotion-iii
188,972.0,31.5,31.5,Unique,female,gallery,acrylic,signed,1.0,3.0,other,images_thesis\2189023_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2189023/ideal-plans
189,3644.0,20.1,20.1,Unique,male,gallery,other,signed,10.0,8.0,France,images_thesis\1417662_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1417662/untitled
190,911.0,45.3,29.5,Unique,unknown,independent,acrylic,signed,5.0,5.0,France,images_thesis\871431_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/871431/genese
191,972.0,15.7,19.7,Unique,female,gallery,other,signed,0.0,9.0,France,images_thesis\2317883_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2317883/petite-nature-morte
192,972.0,24.0,19.7,Unique,female,gallery,acrylic,signed,1.0,3.0,France,images_thesis\2195065_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2195065/you-are-my-force
193,2890.0,59.1,59.1,Unique,female,independent,other,signed,2.0,6.0,other,images_thesis\2157401_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2157401/never-another-word
194,850.0,21.7,21.7,Unique,unknown,gallery,other,signed,10.0,4.0,other,images_thesis\1328985_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1328985/composition
195,3037.0,44.5,59.1,Unique,unknown,gallery,oil,signed,10.0,9.0,France,images_thesis\35519_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/35519/untitled-1
196,972.0,34.3,31.5,Unique,unknown,gallery,other,signed,8.0,8.0,France,images_thesis\2294095_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2294095/untitled-18
197,1215.0,32.7,32.7,Copy,unknown,gallery,other,signed,1.0,5.0,France,images_thesis\2188788_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2188788/pop-lips
198,1700.0,15.7,23.2,Unique,male,gallery,other,signed,9.0,12.0,France,images_thesis\2162221_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2162221/3-bassins-numero-1
199,593.0,19.7,15.7,Unique,male,gallery,acrylic,signed,3.0,2.0,other,images_thesis\2117784_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2117784/dinner
200,1943.0,50.0,59.1,Unique,female,independent,acrylic,signed,2.0,2.0,France,images_thesis\2093178_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2093178/reformation
201,2976.0,47.2,39.4,Copy,male,gallery,other,signed,4.0,5.0,other,images_thesis\1280256_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1280256/scarface
202,3887.0,39.4,39.4,Unique,male,gallery,other,signed,4.0,9.0,France,images_thesis\1272771_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1272771/i-love-my-crazy-world
203,972.0,19.7,24.0,Unique,female,gallery,acrylic,signed,4.0,10.0,France,images_thesis\1074678_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1074678/manhattan
204,972.0,15.7,31.5,Unique,unknown,gallery,other,signed,3.0,4.0,France,images_thesis\2326867_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2326867/schtroumpfs
205,800.0,19.7,15.7,Unique,female,gallery,other,signed,0.0,1.0,United States,images_thesis\2324378_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2324378/fluffy-morning
206,729.0,12.6,16.5,Unique,male,gallery,other,signed,1.0,7.0,France,images_thesis\2323414_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2323414/les-visages-portrait-en-diptyque-et-abstraction-coloree
207,30366.0,31.9,26.4,Unique,male,gallery,other,signed,28.0,10.0,France,images_thesis\1368006_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1368006/clean
208,972.0,8.0,12.0,Unique,unknown,gallery,other,signed,4.0,4.0,United States,images_thesis\1319565_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1319565/vanity
209,1458.0,15.7,15.7,Unique,unknown,gallery,oil,signed,0.0,4.0,France,images_thesis\2312752_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2312752/arbre-rouge
210,4737.0,21.7,18.1,Unique,male,gallery,acrylic,signed,4.0,9.0,France,images_thesis\1072908_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1072908/ribambelle
211,2168.0,26.8,21.0,Unique,male,gallery,other,signed,12.0,10.0,United States,images_thesis\521498_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/521498/p413
212,25507.0,63.0,56.7,Unique,unknown,gallery,oil,signed,8.0,7.0,France,images_thesis\286771_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/286771/sans-titre-perce-neige
213,1458.0,11.4,7.9,Unique,unknown,gallery,other,signed,5.0,8.0,France,images_thesis\2173365_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2173365/sans-titre
214,850.0,23.6,15.7,Unique,male,gallery,oil,signed,2.0,2.0,other,images_thesis\2151606_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2151606/portrait-with-koi-fishes
215,1154.0,23.6,23.6,Unique,male,independent,oil,signed,6.0,3.0,other,images_thesis\1648644_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1648644/sea-shadows
216,1445.0,3.9,7.1,Unique,unknown,gallery,other,signed,3.0,6.0,France,images_thesis\2324368_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2324368/gainsbourg-sur-billet-de-500-f-g197
217,3522.0,39.4,39.4,Unique,unknown,gallery,other,signed,1.0,5.0,France,images_thesis\2188779_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2188779/les-4-potos
218,2000.0,42.0,37.5,Unique,male,gallery,other,signed,4.0,3.0,other,images_thesis\1722126_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1722126/black-beauty
219,826.0,19.7,15.7,Unique,female,gallery,oil,signed,3.0,10.0,other,images_thesis\1446417_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1446417/eternal-sitting
220,972.0,31.9,25.6,Unique,unknown,independent,oil,signed,8.0,4.0,France,images_thesis\1365180_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1365180/n-1014-fugato-risoluto
221,2065.0,31.5,27.6,Unique,female,independent,acrylic,signed,4.0,4.0,other,images_thesis\1257891_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1257891/oreo-lovers
222,4858.0,5.1,7.9,Unique,female,gallery,oil,signed,63.0,10.0,France,images_thesis\812232_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/812232/sans-titre
223,644.0,39.4,47.2,Unique,male,gallery,other,signed,1.0,8.0,other,images_thesis\2303701_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2303701/vola-via
224,6562.0,30.0,22.0,Unique,unknown,gallery,other,signed,1.0,2.0,other,images_thesis\2265798_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2265798/beautiful-girl
225,717.0,31.5,31.5,Unique,male,independent,other,signed,1.0,1.0,other,images_thesis\2248346_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2248346/splash-44
226,2429.0,35.0,45.7,Unique,male,gallery,acrylic,signed,1.0,9.0,France,images_thesis\2248064_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2248064/zdz1150
227,1093.0,31.5,31.5,Unique,male,gallery,oil,signed,2.0,3.0,other,images_thesis\2138244_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2138244/pink-leaves
228,2672.0,31.5,31.5,Unique,female,gallery,other,signed,3.0,10.0,France,images_thesis\1611462_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1611462/sans-titre
229,790.0,11.4,8.3,Unique,male,gallery,other,not signed,7.0,6.0,other,images_thesis\1274394_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1274394/untitled
230,2429.0,27.6,19.7,Unique,male,gallery,acrylic,not signed,10.0,10.0,France,images_thesis\536151_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/536151/la-rose
231,20649.0,40.4,55.5,Unique,unknown,gallery,acrylic,not signed,2.0,10.0,France,images_thesis\2299044_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2299044/029-2023
232,668.0,19.7,23.6,Unique,male,gallery,other,signed,1.0,4.0,France,images_thesis\2272539_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2272539/vive-les-splashs-et-les-fleurs
233,972.0,23.6,23.6,Unique,male,independent,other,signed,2.0,1.0,France,images_thesis\2175965_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2175965/la-tour-du-lac
234,5952.0,51.2,38.2,Unique,unknown,gallery,other,signed,4.0,4.0,United States,images_thesis\1318479_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1318479/blue-energy-node
235,5830.0,36.2,25.6,Unique,unknown,gallery,oil,signed,4.0,8.0,France,images_thesis\1223004_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1223004/woman-walking-ii
236,559.0,6.7,5.1,Unique,male,gallery,acrylic,signed,10.0,10.0,United States,images_thesis\705177_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/705177/molt-3-26-2015
237,1950.0,26.0,40.0,Unique,female,independent,other,signed,1.0,6.0,United States,images_thesis\2259839_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2259839/autumnal-no-9
238,850.0,16.5,11.8,Unique,unknown,gallery,other,signed,3.0,9.0,Spain,images_thesis\1745697_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1745697/just-happy
239,2660.0,41.3,61.0,Unique,male,independent,acrylic,signed,3.0,3.0,other,images_thesis\1735314_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1735314/caribbean-daydream-xl-2
240,607.0,23.6,23.6,Unique,male,gallery,other,signed,3.0,6.0,other,images_thesis\1522545_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1522545/estro
241,6559.0,19.7,27.6,Unique,unknown,gallery,other,signed,5.0,12.0,France,images_thesis\1208664_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1208664/into-the-samples
242,9110.0,59.1,59.1,Unique,unknown,gallery,other,signed,5.0,5.0,other,images_thesis\1167702_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/1167702/abstract-circle
243,537.0,13.8,19.7,Unique,male,gallery,acrylic,signed,11.0,8.0,other,images_thesis\269611_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/269611/a-la-recherche-de-van-gogh
244,3644.0,32.9,23.2,Unique,male,independent,other,signed,0.0,5.0,France,images_thesis\2332850_1_m.jpg,https://www.artsper.com/us/contemporary-artworks/painting/2332850/self-portrait-2561
